date,unused_date,price,fluctuation,fluctuation_percent
28/11/2018,29/11/2018,"37.247,55",240.49,0.65%
27/11/2018,28/11/2018,"37.007,06",-65.1,-0.18%
26/11/2018,27/11/2018,"37.072,16",62.02,0.17%
25/11/2018,26/11/2018,"37.010,14",-357.04,-0.96%
22/11/2018,23/11/2018,"37.367,18",106.66,0.29%
21/11/2018,22/11/2018,"37.260,52",120.11,0.32%
20/11/2018,21/11/2018,"37.140,41",57.23,0.15%
19/11/2018,20/11/2018,"37.083,18",609.5,1.67%
18/11/2018,19/11/2018,"36.473,68",276.62,0.76%
15/11/2018,16/11/2018,"36.197,06",-168.67,-0.46%
14/11/2018,15/11/2018,"36.365,73",-240.81,-0.66%
13/11/2018,14/11/2018,"36.606,54",-479.16,-1.29%
12/11/2018,13/11/2018,"37.085,70",236.11,0.64%
11/11/2018,12/11/2018,"36.849,59",-665.8,-1.77%
8/11/2018,9/11/2018,"37.515,39",26.28,0.07%
7/11/2018,8/11/2018,"37.489,11",-55.38,-0.15%
6/11/2018,7/11/2018,"37.544,49",-261.66,-0.69%
5/11/2018,6/11/2018,"37.806,15",-24.04,-0.06%
4/11/2018,5/11/2018,"37.830,19",694.06,1.87%
1/11/2018,2/11/2018,"37.136,13",-386.58,-1.03%
31/10/2018,1/11/2018,"37.522,71",1168.69,3.21%
30/10/2018,31/10/2018,"36.354,02",141.19,0.39%
29/10/2018,30/10/2018,"36.212,83",-507.91,-1.38%
28/10/2018,29/10/2018,"36.720,74",-531.71,-1.43%
25/10/2018,26/10/2018,"37.252,45",-498.55,-1.32%
24/10/2018,25/10/2018,"37.751,00",-690.6,-1.80%
23/10/2018,24/10/2018,"38.441,60",-779.56,-1.99%
22/10/2018,23/10/2018,"39.221,16",-308.29,-0.78%
21/10/2018,22/10/2018,"39.529,45",-158.07,-0.40%
18/10/2018,19/10/2018,"39.687,52",-293.02,-0.73%
17/10/2018,18/10/2018,"39.980,54",267.17,0.67%
16/10/2018,17/10/2018,"39.713,37",326.12,0.83%
15/10/2018,16/10/2018,"39.387,25",-673.12,-1.68%
14/10/2018,15/10/2018,"40.060,37",837.5,2.14%
11/10/2018,12/10/2018,"39.222,87",-1948.88,-4.73%
10/10/2018,11/10/2018,"41.171,75",-1.59,0.00%
9/10/2018,10/10/2018,"41.173,34",41.48,0.10%
8/10/2018,9/10/2018,"41.131,86",-197.45,-0.48%
7/10/2018,8/10/2018,"41.329,31",-429.49,-1.03%
4/10/2018,5/10/2018,"41.758,80",268.8,0.65%
3/10/2018,4/10/2018,"41.490,00",177.74,0.43%
2/10/2018,3/10/2018,"41.312,26",-35.62,-0.09%
1/10/2018,2/10/2018,"41.347,88",-210.36,-0.51%
30/09/2018,1/10/2018,"41.558,24",108.53,0.26%
27/09/2018,28/09/2018,"41.449,71",263.46,0.64%
26/09/2018,27/09/2018,"41.186,25",-38.27,-0.09%
25/09/2018,26/09/2018,"41.224,52",-73.45,-0.18%
24/09/2018,25/09/2018,"41.297,97",113.43,0.28%
23/09/2018,24/09/2018,"41.184,54",351.81,0.86%
20/09/2018,21/09/2018,"40.832,73",391.74,0.97%
19/09/2018,20/09/2018,"40.440,99",190.71,0.47%
18/09/2018,19/09/2018,"40.250,28",215.09,0.54%
17/09/2018,18/09/2018,"40.035,19",-179.12,-0.45%
16/09/2018,17/09/2018,"40.214,31",155.3,0.39%
13/09/2018,14/09/2018,"40.059,01",136.71,0.34%
12/9/2018,13/09/2018,"39.922,30",-48.5,-0.12%
11/9/2018,12/9/2018,"39.970,80",414.5,1.05%
10/9/2018,11/9/2018,"39.556,30",-121.96,-0.31%
9/9/2018,10/9/2018,"39.678,26",462.16,1.18%
6/9/2018,7/9/2018,"39.216,10",-295.24,-0.75%
5/9/2018,6/9/2018,"39.511,34",-303.55,-0.76%
4/9/2018,5/9/2018,"39.814,89",-570.35,-1.41%
3/9/2018,4/9/2018,"40.385,24",-1.4,0.00%
30/08/2018,31/08/2018,"40.678,26",319.27,0.79%
29/08/2018,30/08/2018,"40.358,99",-80.43,-0.20%
28/08/2018,29/08/2018,"40.439,42",124.53,0.31%
27/08/2018,28/08/2018,"40.314,89",148.01,0.37%
26/08/2018,27/08/2018,"40.166,88",48.01,0.12%
23/08/2018,24/08/2018,"40.118,87",35.46,0.09%
22/08/2018,23/08/2018,"40.083,41",55.75,0.14%
21/08/2018,22/08/2018,"40.027,66",475.59,1.20%
20/08/2018,21/08/2018,"39.552,07",-33.44,-0.08%
19/08/2018,20/08/2018,"39.585,51",-47.61,-0.12%
16/08/2018,17/08/2018,"39.633,12",115.28,0.29%
15/08/2018,16/08/2018,"39.517,84",-602.12,-1.50%
14/08/2018,15/08/2018,"40.119,96",118.04,0.30%
13/08/2018,14/08/2018,"40.001,92",362.65,0.91%
12/8/2018,13/08/2018,"39.639,27",129.41,0.33%
9/8/2018,10/8/2018,"39.509,86",116.85,0.30%
8/8/2018,9/8/2018,"39.393,01",324.56,0.83%
7/8/2018,8/8/2018,"39.068,45",-77.68,-0.20%
6/8/2018,7/8/2018,"39.146,13",-167.92,-0.43%
5/8/2018,6/8/2018,"39.314,05",-6.38,-0.02%
2/8/2018,3/8/2018,"39.320,43",76.84,0.20%
1/8/2018,2/8/2018,"39.243,59",-227.14,-0.58%
31/07/2018,1/8/2018,"39.470,73",164.59,0.42%
30/07/2018,31/07/2018,"39.306,14",464.89,1.20%
29/07/2018,30/07/2018,"38.841,25",408.61,1.06%
26/07/2018,27/07/2018,"38.432,64",57.81,0.15%
25/07/2018,26/07/2018,"38.374,83",-276.37,-0.72%
24/07/2018,25/07/2018,"38.651,20",-313.83,-0.81%
23/07/2018,24/07/2018,"38.965,03",-316.44,-0.81%
22/07/2018,23/07/2018,"39.281,47",-48.47,-0.12%
19/07/2018,20/07/2018,"39.329,94",-35.89,-0.09%
18/07/2018,19/07/2018,"39.365,83",623.66,1.61%
17/07/2018,18/07/2018,"38.742,17",575.78,1.51%
16/07/2018,17/07/2018,"38.166,39",217.74,0.57%
15/07/2018,16/07/2018,"37.948,65",578.15,1.55%
12/7/2018,13/07/2018,"37.370,50",191.48,0.52%
11/7/2018,12/7/2018,"37.179,02",-949.94,-2.49%
10/7/2018,11/7/2018,"38.128,96",90.38,0.24%
9/7/2018,10/7/2018,"38.038,58",-233.16,-0.61%
8/7/2018,9/7/2018,"38.271,74",943.67,2.53%
5/7/2018,6/7/2018,"37.328,07",-514.68,-1.36%
4/7/2018,5/7/2018,"37.842,75",503.45,1.35%
3/7/2018,4/7/2018,"37.339,30",-1445.21,-3.73%
2/7/2018,3/7/2018,"38.784,51",-885.67,-2.23%
1/7/2018,2/7/2018,"39.670,18",-0.66,0.00%
28/06/2018,29/06/2018,"39.819,95",-763.44,-1.88%
27/06/2018,28/06/2018,"40.583,39",-673.35,-1.63%
26/06/2018,27/06/2018,"41.256,74",-322.8,-0.78%
25/06/2018,26/06/2018,"41.579,54",131.07,0.32%
24/06/2018,25/06/2018,"41.448,47",659.23,1.62%
21/06/2018,22/06/2018,"40.789,24",-397.55,-0.97%
20/06/2018,21/06/2018,"41.186,79",773.49,1.91%
19/06/2018,20/06/2018,"40.413,30",-1160.37,-2.79%
18/06/2018,19/06/2018,"41.573,67",-1348.73,-3.14%
17/06/2018,18/06/2018,"42.922,40",115.98,0.27%
14/06/2018,15/06/2018,"42.806,42",-489.63,-1.13%
13/06/2018,14/06/2018,"43.296,05",166.43,0.39%
12/6/2018,13/06/2018,"43.129,62",-744.89,-1.70%
11/6/2018,12/6/2018,"43.874,51",136.42,0.31%
10/6/2018,11/6/2018,"43.738,09",345.71,0.80%
7/6/2018,8/6/2018,"43.392,38",172.21,0.40%
6/6/2018,7/6/2018,"43.220,17",524.27,1.23%
5/6/2018,6/6/2018,"42.695,90",188.62,0.44%
4/6/2018,5/6/2018,"42.507,28",535.38,1.28%
3/6/2018,4/6/2018,"41.971,90",715.78,1.73%
31/05/2018,1/6/2018,"41.256,12",924.63,2.29%
30/05/2018,31/05/2018,"40.331,49",-54.24,-0.13%
29/05/2018,30/05/2018,"40.385,73",979.65,2.49%
28/05/2018,29/05/2018,"39.406,08",-1637.78,-3.99%
27/05/2018,28/05/2018,"41.043,86",-768.06,-1.84%
24/05/2018,25/05/2018,"41.811,92",-244.11,-0.58%
23/05/2018,24/05/2018,"42.056,03",188.86,0.45%
22/05/2018,23/05/2018,"41.867,17",-1045.05,-2.44%
21/05/2018,22/05/2018,"42.912,22",-509.79,-1.17%
20/05/2018,21/05/2018,"43.422,01",181.55,0.42%
17/05/2018,18/05/2018,"43.240,46",-578.24,-1.32%
16/05/2018,17/05/2018,"43.818,70",-688.32,-1.55%
15/05/2018,16/05/2018,"44.507,02",79.38,0.18%
14/05/2018,15/05/2018,"44.427,64",369.15,0.84%
13/05/2018,14/05/2018,"44.058,49",608.72,1.40%
10/5/2018,11/5/2018,"43.449,77",-974.17,-2.19%
9/5/2018,10/5/2018,"44.423,94",-332.21,-0.74%
8/5/2018,9/5/2018,"44.756,15",-306.43,-0.68%
7/5/2018,8/5/2018,"45.062,58",1363.19,3.12%
6/5/2018,7/5/2018,"43.699,39",-34.39,-0.08%
3/5/2018,4/5/2018,"43.733,78",84.16,0.19%
2/5/2018,3/5/2018,"43.649,62",-543.55,-1.23%
1/5/2018,2/5/2018,"44.193,17",-1.81,0.00%
26/04/2018,27/04/2018,"43.658,66",-1368.83,-3.04%
25/04/2018,26/04/2018,"45.027,49",-92.24,-0.20%
23/04/2018,24/04/2018,"45.119,73",-1568.69,-3.36%
22/04/2018,23/04/2018,"46.688,42",743.7,1.62%
19/04/2018,20/04/2018,"45.944,72",-1387.52,-2.93%
18/04/2018,19/04/2018,"47.332,24",-470.55,-0.98%
17/04/2018,18/04/2018,"47.802,79",155.27,0.33%
16/04/2018,17/04/2018,"47.647,52",-252.44,-0.53%
15/04/2018,16/04/2018,"47.899,96",-546.58,-1.13%
12/4/2018,13/04/2018,"48.446,54",263.44,0.55%
11/4/2018,12/4/2018,"48.183,10",-1007.04,-2.05%
10/4/2018,11/4/2018,"49.190,14",-138.35,-0.28%
9/4/2018,10/4/2018,"49.328,49",166.42,0.34%
8/4/2018,9/4/2018,"49.162,07",199.32,0.41%
5/4/2018,6/4/2018,"48.962,75",137.33,0.28%
4/4/2018,5/4/2018,"48.825,42",146.75,0.30%
3/4/2018,4/4/2018,"48.678,67",-306.18,-0.63%
2/4/2018,3/4/2018,"48.984,85",726.5,1.51%
1/4/2018,2/4/2018,"48.258,35",-2.01,0.00%
29/03/2018,30/03/2018,"47.868,68",-48.33,-0.10%
28/03/2018,29/03/2018,"47.917,01",84,0.18%
27/03/2018,28/03/2018,"47.833,01",213.36,0.45%
26/03/2018,27/03/2018,"47.619,65",617.22,1.31%
25/03/2018,26/03/2018,"47.002,43",-662.51,-1.39%
22/03/2018,23/03/2018,"47.664,94",-10.61,-0.02%
21/03/2018,22/03/2018,"47.675,55",75.26,0.16%
20/03/2018,21/03/2018,"47.600,29",222.64,0.47%
19/03/2018,20/03/2018,"47.377,65",326.04,0.69%
18/03/2018,19/03/2018,"47.051,61",524.03,1.13%
15/03/2018,16/03/2018,"46.527,58",-100.34,-0.22%
14/03/2018,15/03/2018,"46.627,92",71.52,0.15%
13/03/2018,14/03/2018,"46.556,40",165.3,0.36%
12/3/2018,13/03/2018,"46.391,10",86.18,0.19%
11/3/2018,12/3/2018,"46.304,92",72.98,0.16%
8/3/2018,9/3/2018,"46.231,94",480.94,1.05%
7/3/2018,8/3/2018,"45.751,00",-435.47,-0.94%
6/3/2018,7/3/2018,"46.186,47",1014.53,2.25%
5/3/2018,6/3/2018,"45.171,94",-925.68,-2.01%
4/3/2018,5/3/2018,"46.097,62",368.66,0.81%
1/3/2018,2/3/2018,"45.728,96",11.12,0.02%
28/02/2018,1/3/2018,"45.717,84",222.55,0.49%
27/02/2018,28/02/2018,"45.495,29",348.46,0.77%
26/02/2018,27/02/2018,"45.146,83",22.15,0.05%
25/02/2018,26/02/2018,"45.124,68",733.39,1.65%
22/02/2018,23/02/2018,"44.391,29",-490.44,-1.09%
21/02/2018,22/02/2018,"44.881,73",724.19,1.64%
20/02/2018,21/02/2018,"44.157,54",-8.82,-0.02%
15/02/2018,,"44.166,36",783.51,1.81%
12/2/2018,13/02/2018,"43.382,85",1175.61,2.79%
11/2/2018,12/2/2018,"42.207,24",-278.45,-0.66%
8/2/2018,9/2/2018,"42.485,69",-450.31,-1.05%
7/2/2018,8/2/2018,"42.936,00",1213.78,2.91%
6/2/2018,7/2/2018,"41.722,22",-1302.01,-3.03%
5/2/2018,6/2/2018,"43.024,23",-1758.78,-3.93%
4/2/2018,5/2/2018,"44.783,01",183.9,0.41%
1/2/2018,2/2/2018,"44.599,11",-273.56,-0.61%
31/01/2018,1/2/2018,"44.872,67",-75.06,-0.17%
30/01/2018,31/01/2018,"44.947,73",267.06,0.60%
29/01/2018,30/01/2018,"44.680,67",-303.36,-0.67%
28/01/2018,29/01/2018,"44.984,03",143.21,0.32%
25/01/2018,26/01/2018,"44.840,82",550.3,1.24%
24/01/2018,,"44.290,52",-25.24,-0.06%
23/01/2018,,"44.315,76",192.59,0.44%
22/01/2018,23/01/2018,"44.123,17",835.12,1.93%
21/01/2018,22/01/2018,"43.288,05",446.31,1.04%
18/01/2018,19/01/2018,"42.841,74",433.69,1.02%
17/01/2018,18/01/2018,"42.408,05",-812.14,-1.88%
16/01/2018,17/01/2018,"43.220,19",38.23,0.09%
15/01/2018,16/01/2018,"43.181,96",339.3,0.79%
14/01/2018,15/01/2018,"42.842,66",-83.72,-0.20%
11/1/2018,12/1/2018,"42.926,38",12.68,0.03%
10/1/2018,11/1/2018,"42.913,70",80.33,0.19%
9/1/2018,10/1/2018,"42.833,37",337.74,0.79%
8/1/2018,9/1/2018,"42.495,63",419.67,1.00%
7/1/2018,8/1/2018,"42.075,96",113.23,0.27%
4/1/2018,5/1/2018,"41.962,73",429.18,1.03%
3/1/2018,4/1/2018,"41.533,55",104.23,0.25%
2/1/2018,3/1/2018,"41.429,32",660.62,1.62%
1/1/2018,2/1/2018,"40.768,70",-1.48,0.00%
28/12/2017,29/12/2017,"40.334,81",398.58,1.00%
27/12/2017,28/12/2017,"39.936,23",102.93,0.26%
26/12/2017,27/12/2017,"39.833,30",169.37,0.43%
25/12/2017,26/12/2017,"39.663,93",-20.57,-0.05%
24/12/2017,25/12/2017,"39.684,50",415.41,1.06%
21/12/2017,22/12/2017,"39.269,09",-156.49,-0.40%
20/12/2017,21/12/2017,"39.425,58",-60.15,-0.15%
19/12/2017,20/12/2017,"39.485,73",-127.17,-0.32%
18/12/2017,19/12/2017,"39.612,90",408.67,1.04%
17/12/2017,18/12/2017,"39.204,23",437.95,1.13%
14/12/2017,15/12/2017,"38.766,28",536.74,1.40%
13/12/2017,14/12/2017,"38.229,54",-157.66,-0.41%
12/12/2017,13/12/2017,"38.387,20",85.64,0.22%
11/12/2017,12/12/2017,"38.301,56",-578.29,-1.49%
10/12/2017,11/12/2017,"38.879,85",-161.2,-0.41%
7/12/2017,8/12/2017,"39.041,05",193.73,0.50%
6/12/2017,7/12/2017,"38.847,32",-181.32,-0.46%
5/12/2017,6/12/2017,"39.028,64",-725.05,-1.82%
4/12/2017,5/12/2017,"39.753,69",366.49,0.93%
3/12/2017,4/12/2017,"39.387,20",253.7,0.65%
30/11/2017,1/12/2017,"39.133,50",149.76,0.38%
29/11/2017,30/11/2017,"38.983,74",505.67,1.31%
28/11/2017,29/11/2017,"38.478,07",105.26,0.27%
27/11/2017,28/11/2017,"38.372,81",-105.56,-0.27%
26/11/2017,27/11/2017,"38.478,37",185.72,0.49%
23/11/2017,24/11/2017,"38.292,65",141.06,0.37%
22/11/2017,23/11/2017,"38.151,59",441.69,1.17%
21/11/2017,22/11/2017,"37.709,90",109.82,0.29%
20/11/2017,21/11/2017,"37.600,08",337.95,0.91%
19/11/2017,20/11/2017,"37.262,13",-133.41,-0.36%
16/11/2017,17/11/2017,"37.395,54",376.86,1.02%
15/11/2017,16/11/2017,"37.018,68",166.74,0.45%
14/11/2017,15/11/2017,"36.851,94",288.02,0.79%
13/11/2017,14/11/2017,"36.563,92",365.12,1.01%
12/11/2017,13/11/2017,"36.198,80",393.84,1.10%
9/11/2017,10/11/2017,"35.804,96",178.86,0.50%
8/11/2017,9/11/2017,"35.626,10",505.51,1.44%
7/11/2017,8/11/2017,"35.120,59",-17.1,-0.05%
6/11/2017,7/11/2017,"35.137,69",359.31,1.03%
5/11/2017,6/11/2017,"34.778,38",395.66,1.15%
2/11/2017,3/11/2017,"34.382,72",-657.1,-1.88%
1/11/2017,2/11/2017,"35.039,82",-29.32,-0.08%
31/10/2017,1/11/2017,"35.069,14",-128.47,-0.36%
30/10/2017,31/10/2017,"35.197,61",-82.21,-0.23%
29/10/2017,30/10/2017,"35.279,82",171.93,0.49%
26/10/2017,27/10/2017,"35.107,89",-140.18,-0.40%
25/10/2017,26/10/2017,"35.248,07",253.66,0.72%
24/10/2017,25/10/2017,"34.994,41",202.04,0.58%
23/10/2017,24/10/2017,"34.792,37",-383.4,-1.09%
22/10/2017,23/10/2017,"35.175,77",-358.13,-1.01%
19/10/2017,20/10/2017,"35.533,90",43.34,0.12%
18/10/2017,19/10/2017,"35.490,56",-142.82,-0.40%
17/10/2017,18/10/2017,"35.633,38",241.96,0.68%
16/10/2017,17/10/2017,"35.391,42",83.29,0.24%
15/10/2017,16/10/2017,"35.308,13",203.18,0.58%
12/10/2017,13/10/2017,"35.104,95",80.93,0.23%
11/10/2017,12/10/2017,"35.024,02",62.06,0.18%
10/10/2017,11/10/2017,"34.961,96",299.64,0.86%
9/10/2017,10/10/2017,"34.662,32",167.51,0.49%
8/10/2017,9/10/2017,"34.494,81",150.31,0.44%
5/10/2017,6/10/2017,"34.344,50",-162.85,-0.47%
4/10/2017,5/10/2017,"34.507,35",465.05,1.37%
3/10/2017,4/10/2017,"34.042,30",-122.88,-0.36%
2/10/2017,3/10/2017,"34.165,18",-50.51,-0.15%
1/10/2017,2/10/2017,"34.215,69",-0.97,0.00%
28/09/2017,29/09/2017,"34.075,98",106.34,0.31%
27/09/2017,28/09/2017,"33.969,64",-231.43,-0.68%
26/09/2017,27/09/2017,"34.201,07",72.04,0.21%
25/09/2017,26/09/2017,"34.129,03",54.31,0.16%
24/09/2017,25/09/2017,"34.074,72",247.18,0.73%
21/09/2017,22/09/2017,"33.827,54",39.69,0.12%
20/09/2017,21/09/2017,"33.787,85",104.79,0.31%
19/09/2017,20/09/2017,"33.683,06",34.05,0.10%
18/09/2017,19/09/2017,"33.649,01",84.03,0.25%
17/09/2017,18/09/2017,"33.564,98",30.25,0.09%
14/09/2017,15/09/2017,"33.534,73",-31.59,-0.09%
13/09/2017,14/09/2017,"33.566,32",373.41,1.12%
12/9/2017,13/09/2017,"33.192,91",171.22,0.52%
11/9/2017,12/9/2017,"33.021,69",-221.43,-0.67%
10/9/2017,11/9/2017,"33.243,12",28.36,0.09%
7/9/2017,8/9/2017,"33.214,76",37.64,0.11%
6/9/2017,7/9/2017,"33.177,12",38.63,0.12%
5/9/2017,6/9/2017,"33.138,49",16.16,0.05%
4/9/2017,5/9/2017,"33.122,33",127.41,0.39%
31/08/2017,1/9/2017,"32.994,92",64.7,0.20%
30/08/2017,31/08/2017,"32.930,22",139.73,0.43%
29/08/2017,30/08/2017,"32.790,49",-25.36,-0.08%
28/08/2017,29/08/2017,"32.815,85",166.07,0.51%
27/08/2017,28/08/2017,"32.649,78",18.71,0.06%
24/08/2017,25/08/2017,"32.631,07",156.95,0.48%
23/08/2017,24/08/2017,"32.474,12",32.73,0.10%
22/08/2017,23/08/2017,"32.441,39",-193.75,-0.59%
21/08/2017,22/08/2017,"32.635,14",-37.06,-0.11%
20/08/2017,21/08/2017,"32.672,20",-68.05,-0.21%
17/08/2017,18/08/2017,"32.740,25",-245.3,-0.74%
16/08/2017,17/08/2017,"32.985,55",103.33,0.31%
15/08/2017,16/08/2017,"32.882,22",-71.29,-0.22%
14/08/2017,15/08/2017,"32.953,51",247.35,0.76%
13/08/2017,14/08/2017,"32.706,16",28.02,0.09%
10/8/2017,11/8/2017,"32.678,14",342.02,1.06%
9/8/2017,10/8/2017,"32.336,12",-430.67,-1.31%
8/8/2017,9/8/2017,"32.766,79",-222.51,-0.67%
7/8/2017,8/8/2017,"32.989,30",185.28,0.56%
6/8/2017,7/8/2017,"32.804,02",195.52,0.60%
3/8/2017,4/8/2017,"32.608,50",123.1,0.38%
2/8/2017,3/8/2017,"32.485,40",-113.29,-0.35%
1/8/2017,2/8/2017,"32.598,69",77.51,0.24%
31/07/2017,1/8/2017,"32.521,18",4.5,0.01%
30/07/2017,31/07/2017,"32.516,68",253.16,0.78%
27/07/2017,28/07/2017,"32.263,52",-72.13,-0.22%
26/07/2017,27/07/2017,"32.335,65",276.98,0.86%
25/07/2017,26/07/2017,"32.058,67",292.17,0.92%
24/07/2017,25/07/2017,"31.766,50",63.1,0.20%
23/07/2017,24/07/2017,"31.703,40",-355.37,-1.11%
20/07/2017,21/07/2017,"32.058,77",-103.72,-0.32%
19/07/2017,20/07/2017,"32.162,49",-32.43,-0.10%
18/07/2017,19/07/2017,"32.194,92",21.04,0.07%
17/07/2017,18/07/2017,"32.173,88",-380.64,-1.17%
16/07/2017,17/07/2017,"32.554,52",-179.04,-0.55%
13/07/2017,14/07/2017,"32.733,56",79.56,0.24%
12/7/2017,13/07/2017,"32.654,00",209.77,0.65%
11/7/2017,12/7/2017,"32.444,23",4.15,0.01%
10/7/2017,11/7/2017,"32.440,08",-322.95,-0.99%
9/7/2017,10/7/2017,"32.763,03",-81.27,-0.25%
6/7/2017,7/7/2017,"32.844,30",102.47,0.31%
5/7/2017,6/7/2017,"32.741,83",38.67,0.12%
4/7/2017,5/7/2017,"32.703,16",-53.33,-0.16%
3/7/2017,4/7/2017,"32.756,49",-17.75,-0.05%
2/7/2017,3/7/2017,"32.774,24",-1.93,-0.01%
29/06/2017,30/06/2017,"32.585,91",119.72,0.37%
28/06/2017,29/06/2017,"32.466,19",129.66,0.40%
27/06/2017,28/06/2017,"32.336,53",-240.47,-0.74%
26/06/2017,27/06/2017,"32.577,00",18.77,0.06%
25/06/2017,26/06/2017,"32.558,23",196.25,0.61%
22/06/2017,23/06/2017,"32.361,98",99.04,0.31%
21/06/2017,22/06/2017,"32.262,94",-45.12,-0.14%
20/06/2017,21/06/2017,"32.308,06",56.8,0.18%
19/06/2017,20/06/2017,"32.251,26",113.69,0.35%
18/06/2017,19/06/2017,"32.137,57",6.95,0.02%
15/06/2017,16/06/2017,"32.130,62",19.32,0.06%
14/06/2017,15/06/2017,"32.111,30",125.34,0.39%
13/06/2017,14/06/2017,"31.985,96",174.53,0.55%
12/6/2017,13/06/2017,"31.811,43",-121.38,-0.38%
11/6/2017,12/6/2017,"31.932,81",-31.7,-0.10%
8/6/2017,9/6/2017,"31.964,51",141.68,0.45%
7/6/2017,8/6/2017,"31.822,83",112.65,0.36%
6/6/2017,7/6/2017,"31.710,18",223.79,0.71%
5/6/2017,6/6/2017,"31.486,39",98.78,0.31%
4/6/2017,5/6/2017,"31.387,61",-12.15,-0.04%
1/6/2017,2/6/2017,"31.399,76",205.41,0.66%
31/05/2017,1/6/2017,"31.194,35",38.83,0.12%
30/05/2017,31/05/2017,"31.155,52",-234.15,-0.75%
29/05/2017,30/05/2017,"31.389,67",87.38,0.28%
28/05/2017,29/05/2017,"31.302,29",109.28,0.35%
25/05/2017,26/05/2017,"31.193,01",-90.77,-0.29%
24/05/2017,25/05/2017,"31.283,78",286.72,0.92%
23/05/2017,24/05/2017,"30.997,06",-2.21,-0.01%
22/05/2017,23/05/2017,"30.999,27",255.04,0.83%
21/05/2017,22/05/2017,"30.744,23",112.2,0.37%
18/05/2017,19/05/2017,"30.632,03",-120.47,-0.39%
17/05/2017,18/05/2017,"30.752,50",185.29,0.61%
16/05/2017,17/05/2017,"30.567,21",-170.82,-0.56%
15/05/2017,16/05/2017,"30.738,03",111.2,0.36%
14/05/2017,15/05/2017,"30.626,83",45.37,0.15%
11/5/2017,12/5/2017,"30.581,46",-22.09,-0.07%
10/5/2017,11/5/2017,"30.603,55",-51.81,-0.17%
9/5/2017,10/5/2017,"30.655,36",180.49,0.59%
8/5/2017,9/5/2017,"30.474,87",-76.46,-0.25%
7/5/2017,8/5/2017,"30.551,33",-4.6,-0.02%
4/5/2017,5/5/2017,"30.555,93",235.58,0.78%
3/5/2017,4/5/2017,"30.320,35",84.33,0.28%
2/5/2017,3/5/2017,"30.236,02",-1.67,-0.01%
27/04/2017,28/04/2017,"30.198,55",181.66,0.61%
26/04/2017,27/04/2017,"30.016,89",124.37,0.42%
25/04/2017,26/04/2017,"29.892,52",-145.99,-0.49%
24/04/2017,25/04/2017,"30.038,51",-21.67,-0.07%
23/04/2017,24/04/2017,"30.060,18",36.85,0.12%
20/04/2017,21/04/2017,"30.023,33",-98.43,-0.33%
19/04/2017,20/04/2017,"30.121,76",242.97,0.81%
18/04/2017,19/04/2017,"29.878,79",90.26,0.30%
17/04/2017,18/04/2017,"29.788,53",-236.77,-0.79%
16/04/2017,17/04/2017,"30.025,30",-276.78,-0.91%
13/04/2017,14/04/2017,"30.302,08",-100.48,-0.33%
12/4/2017,13/04/2017,"30.402,56",-180.97,-0.59%
11/4/2017,12/4/2017,"30.583,53",81.86,0.27%
10/4/2017,11/4/2017,"30.501,67",86.8,0.29%
9/4/2017,10/4/2017,"30.414,87",27.37,0.09%
6/4/2017,7/4/2017,"30.387,50",-93.34,-0.31%
4/4/2017,5/4/2017,"30.480,84",38.75,0.13%
3/4/2017,4/4/2017,"30.442,09",14.1,0.05%
2/4/2017,3/4/2017,"30.427,99",-1.71,-0.01%
30/03/2017,31/03/2017,"30.414,17",34.02,0.11%
29/03/2017,30/03/2017,"30.380,15",-9.6,-0.03%
